transaction_id,date,time,client_id,amount,merchant,merchant_city,merchant_state
16742223,01.10.2015,06:58,1487,91.03 USD,merchant: 20884,Renfrew,PA
16742224,01.10.2015,06:58,1513,157.49 USD,merchant: 47082,Shelton,CT
16742225,01.10.2015,06:58,1678,7.58 USD,merchant: 75936,Wethersfield,CT
16742226,01.10.2015,06:59,285,100.00 USD,merchant: 27092,Stockton,CA
16742227,01.10.2015,06:59,846,-95.00 USD,merchant: 28395,Omaha,NE
16742228,01.10.2015,06:59,1424,84.00 USD,merchant: 26810,Sedona,AZ
16742229,01.10.2015,06:59,1809,3.98 USD,merchant: 89464,Salix,PA
16742230,01.10.2015,07:00,552,-100.00 USD,merchant: 43293,Gainesville,FL
16742233,01.10.2015,07:00,1529,52.00 USD,merchant: 26810,Pompano Beach,FL
16742234,01.10.2015,07:01,48,38.16 USD,merchant: 30928,Santo Domingo Pueblo,NM
16742235,01.10.2015,07:01,112,1.37 USD,merchant: 86438,Carthage,NY
16742238,01.10.2015,07:01,552,100.00 USD,merchant: 43293,Gainesville,FL
16742241,01.10.2015,07:01,1369,0.87 USD,merchant: 7131,Edinburgh,IN
16742242,01.10.2015,07:02,48,-56.00 USD,merchant: 30928,Santo Domingo Pueblo,NM
16742244,01.10.2015,07:02,954,60.00 USD,merchant: 27092,Riverside,CA
16742245,01.10.2015,07:03,643,7.03 USD,merchant: 79322,Hillsdale,NJ
16742246,01.10.2015,07:04,48,56.00 USD,merchant: 30928,Santo Domingo Pueblo,NM
16742247,01.10.2015,07:04,209,1.07 USD,merchant: 86438,El Paso,TX
16742248,01.10.2015,07:04,461,3.53 USD,merchant: 20519,Detroit,MI
16742249,01.10.2015,07:04,1066,41.57 USD,merchant: 26909,Clifton Heights,PA
16742251,01.10.2015,07:04,1424,34.98 USD,merchant: 26810,Sedona,AZ
16742252,01.10.2015,07:04,1618,10.58 USD,merchant: 66952,Hagerstown,MD
16742253,01.10.2015,07:04,1923,3.60 USD,merchant: 6097,Clever,MO
16742254,01.10.2015,07:05,843,42.05 USD,merchant: 55171,Cicero,IL
16742255,01.10.2015,07:05,928,121.89 USD,merchant: 46284,Houston,TX
16742256,01.10.2015,07:05,976,3.91 USD,merchant: 35025,Norwalk,CT
16742257,01.10.2015,07:05,997,39.44 USD,merchant: 83070,Chula Vista,CA
16742258,01.10.2015,07:05,1403,13.17 USD,merchant: 19964,Columbia,VA
16742260,01.10.2015,07:06,176,14.37 USD,merchant: 46284,Atlanta,GA
16742261,01.10.2015,07:06,1424,-72.00 USD,merchant: 26810,Sedona,AZ
16742262,01.10.2015,07:07,421,16.84 USD,merchant: 20519,Camanche,IA
16742263,01.10.2015,07:07,721,7.33 USD,merchant: 25887,Miami,FL
16742265,01.10.2015,07:07,1020,64.33 USD,merchant: 92289,Schaumburg,IL
16742267,01.10.2015,07:08,846,25.32 USD,merchant: 68069,Omaha,NE
16742269,01.10.2015,07:08,1529,-52.00 USD,merchant: 26810,Pompano Beach,FL
16742270,01.10.2015,07:08,1989,26.80 USD,merchant: 50783,Upper Marlboro,MD
16742271,01.10.2015,07:09,795,3.87 USD,merchant: 79808,Dallas,TX
16742272,01.10.2015,07:09,1074,38.12 USD,merchant: 60569,Fargo,ND
16742273,01.10.2015,07:09,1621,15.96 USD,merchant: 24504,San Diego,CA
16742274,01.10.2015,07:10,46,13.04 USD,merchant: 83844,Dallas,TX
16742275,01.10.2015,07:10,150,49.45 USD,merchant: 13523,Lorton,VA
16742276,01.10.2015,07:10,704,4.67 USD,merchant: 25887,San Antonio,TX
16742277,01.10.2015,07:10,789,3.56 USD,merchant: 7220,Alva,OK
16742278,01.10.2015,07:10,807,3.23 USD,merchant: 50783,Jenison,MI
16742279,01.10.2015,07:10,1512,1.50 USD,merchant: 14528,Indianapolis,IN
16742280,01.10.2015,07:10,1840,2.41 USD,merchant: 35451,Beaverton,OR
16742281,01.10.2015,07:11,366,3.24 USD,merchant: 17493,Oshkosh,WI
16742282,01.10.2015,07:11,373,32.86 USD,merchant: 20519,Kendallville,IN
16742284,01.10.2015,07:11,1794,8.06 USD,merchant: 48919,San Antonio,TX
16742286,01.10.2015,07:12,1326,128.21 USD,merchant: 94123,South Amboy,NJ
16742287,01.10.2015,07:12,1696,261.22 USD,merchant: 83743,Merritt Island,FL
16742288,01.10.2015,07:13,137,5.95 USD,merchant: 13097,Johnson City,TN
16742289,01.10.2015,07:13,360,16.07 USD,merchant: 81833,Leesburg,NJ
16742290,01.10.2015,07:13,977,2.62 USD,merchant: 20519,Dallas,TX
16742292,01.10.2015,07:13,1797,128.84 USD,merchant: 73842,San Leandro,CA
16742295,01.10.2015,07:14,1500,7.14 USD,merchant: 66065,Elk Grove,CA
16742296,01.10.2015,07:14,1672,1.95 USD,merchant: 86438,Cleveland,OH
16742298,01.10.2015,07:15,1274,7.24 USD,merchant: 20519,Providence,RI
16742299,01.10.2015,07:15,1424,72.00 USD,merchant: 26810,Sedona,AZ
16742301,01.10.2015,07:16,265,10.84 USD,merchant: 91786,Corpus Christi,TX
16742302,01.10.2015,07:16,1089,6.55 USD,merchant: 60569,Frenchburg,KY
16742305,01.10.2015,07:16,1891,14.61 USD,merchant: 83480,Daytona Beach,FL
16742307,01.10.2015,07:17,863,17.95 USD,merchant: 20519,Fort Smith,AR
16742310,01.10.2015,07:17,1585,2.61 USD,merchant: 98374,Jacksonville,FL
16742311,01.10.2015,07:17,1639,160.00 USD,merchant: 27092,Erie,PA
16742312,01.10.2015,07:17,1989,20.60 USD,merchant: 83271,Highland,MD
16742313,01.10.2015,07:18,217,48.17 USD,merchant: 72548,Summit Argo,IL
16742314,01.10.2015,07:18,772,7.82 USD,merchant: 45926,Gresham,OR
16742317,01.10.2015,07:18,1809,8.20 USD,merchant: 89464,Salix,PA
16742318,01.10.2015,07:18,1810,0.51 USD,merchant: 59935,Bell Gardens,CA
16742319,01.10.2015,07:20,177,140.00 USD,merchant: 27092,Memphis,TN
16742321,01.10.2015,07:20,1295,6.42 USD,merchant: 83480,Duluth,MN
16742324,01.10.2015,07:21,932,25.37 USD,merchant: 13523,Mansfield,LA
16742326,01.10.2015,07:22,1529,29.06 USD,merchant: 26810,Pompano Beach,FL
16742327,01.10.2015,07:23,437,73.38 USD,merchant: 20519,Odenton,MD
16742328,01.10.2015,07:23,997,37.31 USD,merchant: 81536,La Mesa,CA
16742329,01.10.2015,07:23,1239,23.42 USD,merchant: 79927,Garden Grove,CA
16742330,01.10.2015,07:23,1433,16.94 USD,merchant: 85731,Mobile,AL
16742332,01.10.2015,07:24,1077,1.54 USD,merchant: 47033,Ukiah,CA
16742333,01.10.2015,07:24,1581,20.00 USD,merchant: 27092,Hazelwood,MO
16742335,01.10.2015,07:24,1931,54.71 USD,merchant: 20519,Socorro,NM
16742336,01.10.2015,07:25,674,37.33 USD,merchant: 20561,San Diego,CA
16742338,01.10.2015,07:26,746,25.45 USD,merchant: 86410,Brooklyn,NY
16742339,01.10.2015,07:26,757,100.00 USD,merchant: 27092,Brooklyn,NY
16742340,01.10.2015,07:26,1237,0.84 USD,merchant: 86438,Waukegan,IL
16742341,01.10.2015,07:27,141,44.19 USD,merchant: 34490,Boerne,TX
16742343,01.10.2015,07:27,954,50.47 USD,merchant: 86410,Riverside,CA
16742344,01.10.2015,07:27,1356,2.48 USD,merchant: 43293,Spooner,WI
16742345,01.10.2015,07:27,1737,6.62 USD,merchant: 54543,Eastpointe,MI
16742346,01.10.2015,07:27,1774,80.00 USD,merchant: 27092,Minneapolis,MN
16742348,01.10.2015,07:28,552,77.24 USD,merchant: 43293,Gainesville,FL
16742349,01.10.2015,07:28,1317,80.00 USD,merchant: 59935,Pleasantville,NJ
16742350,01.10.2015,07:28,1317,-80.00 USD,merchant: 59935,Pleasantville,NJ
16742351,01.10.2015,07:28,1317,27.79 USD,merchant: 59935,Pleasantville,NJ
16742353,01.10.2015,07:29,1369,37.37 USD,merchant: 19689,Edinburgh,IN
16742355,01.10.2015,07:30,552,97.29 USD,merchant: 26810,Gainesville,FL
16742356,01.10.2015,07:30,601,14.91 USD,merchant: 13599,Flat Rock,NC
16742358,01.10.2015,07:30,1198,77.08 USD,merchant: 74735,Gonzales,TX
16742359,01.10.2015,07:30,1394,14.76 USD,merchant: 30928,Wright City,MO
16742360,01.10.2015,07:30,1677,1.59 USD,merchant: 43293,Lubbock,TX
16742361,01.10.2015,07:30,1755,51.38 USD,merchant: 18472,Cordele,GA
16742362,01.10.2015,07:30,1941,27.44 USD,merchant: 41467,Campbell,TX
16742363,01.10.2015,07:30,1963,5.21 USD,merchant: 69972,Vacaville,CA
16742364,01.10.2015,07:31,556,1.33 USD,merchant: 14528,Barberton,OH
16742366,01.10.2015,07:31,1151,0.52 USD,merchant: 20561,Princeton,NJ
16742367,01.10.2015,07:31,1179,66.15 USD,merchant: 42858,San Antonio,TX
16742368,01.10.2015,07:31,1575,8.15 USD,merchant: 61195,Sarasota,FL
16742369,01.10.2015,07:32,373,34.46 USD,merchant: 3742,Geneva,IN
16742371,01.10.2015,07:32,909,-53.00 USD,merchant: 56431,Olympia,WA
16742372,01.10.2015,07:32,1222,1.25 USD,merchant: 96392,Burley,ID
16742375,01.10.2015,07:32,1541,20.64 USD,merchant: 24504,Rutledge,TN
16742376,01.10.2015,07:33,106,5.92 USD,merchant: 30928,Indianapolis,IN
16742377,01.10.2015,07:33,552,-70.00 USD,merchant: 26810,Gainesville,FL
16742379,01.10.2015,07:33,803,4.92 USD,merchant: 82981,Turlock,CA
16742380,01.10.2015,07:33,1467,14.77 USD,merchant: 60569,Lincoln Park,MI
16742381,01.10.2015,07:33,1752,1.33 USD,merchant: 61265,Abbeville,LA
16742382,01.10.2015,07:33,1809,7.44 USD,merchant: 25717,Salix,PA
16742383,01.10.2015,07:34,1072,3.84 USD,merchant: 50783,Jefferson City,MO
16742384,01.10.2015,07:34,1626,85.75 USD,merchant: 86410,Trimble,TN
16742387,01.10.2015,07:35,1096,3.08 USD,merchant: 86410,Utica,NY
16742388,01.10.2015,07:35,1696,-87.00 USD,merchant: 61195,Merritt Island,FL
16742389,01.10.2015,07:35,1853,1.22 USD,merchant: 64999,Maryville,MO
16742390,01.10.2015,07:35,1969,100.00 USD,merchant: 27092,Longboat Key,FL
16742391,01.10.2015,07:36,1046,-59.00 USD,merchant: 50867,Philadelphia,PA
16742393,01.10.2015,07:36,1703,100.00 USD,merchant: 27092,Avon,CO
16742394,01.10.2015,07:36,1774,60.00 USD,merchant: 27092,Minneapolis,MN
16742395,01.10.2015,07:37,126,12.09 USD,merchant: 38743,Little Rock,AR
16742397,01.10.2015,07:37,1069,29.04 USD,merchant: 43293,Mount Holly,NC
16742399,01.10.2015,07:38,185,9.91 USD,merchant: 71603,Elizabeth,NJ
16742400,01.10.2015,07:38,659,40.00 USD,merchant: 27092,Terre Haute,IN
16742401,01.10.2015,07:38,659,47.32 USD,merchant: 75781,Oolitic,IN
16742402,01.10.2015,07:38,1622,9.07 USD,merchant: 8136,Canton,MA
16742403,01.10.2015,07:39,46,81.00 USD,merchant: 26810,Dallas,TX
16742404,01.10.2015,07:39,354,51.92 USD,merchant: 87535,Colorado Springs,CO
16742405,01.10.2015,07:39,523,64.49 USD,merchant: 34490,Grand Rapids,MI
16742408,01.10.2015,07:39,1825,10.12 USD,merchant: 57153,Aurora,CO
16742410,01.10.2015,07:41,360,1.83 USD,merchant: 86438,Bridgeton,NJ
16742411,01.10.2015,07:41,855,2.34 USD,merchant: 50783,Jackson,MS
16742413,01.10.2015,07:41,1067,2.24 USD,merchant: 75781,Derby,KS
16742414,01.10.2015,07:41,1147,11.18 USD,merchant: 75781,Toccoa,GA
16742415,01.10.2015,07:41,1262,23.94 USD,merchant: 86586,Fall River Mills,CA
16742416,01.10.2015,07:42,291,0.19 USD,merchant: 46054,Dalton,GA
16742417,01.10.2015,07:42,506,102.93 USD,merchant: 61195,Lancaster,NY
16742418,01.10.2015,07:42,810,1.75 USD,merchant: 86438,Hardinsburg,KY
16742419,01.10.2015,07:42,1274,6.85 USD,merchant: 91128,Pascoag,RI
16742421,01.10.2015,07:43,46,63.71 USD,merchant: 26810,Dallas,TX
16742423,01.10.2015,07:43,977,19.99 USD,merchant: 96912,Wilmer,TX
16742424,01.10.2015,07:43,997,1.74 USD,merchant: 14528,Chula Vista,CA
16742425,01.10.2015,07:43,1166,20.00 USD,merchant: 59935,Hamilton,OH
16742426,01.10.2015,07:43,1696,87.00 USD,merchant: 61195,Merritt Island,FL
16742427,01.10.2015,07:44,277,7.79 USD,merchant: 75781,Calhoun City,MS
16742428,01.10.2015,07:44,980,1.48 USD,merchant: 98648,Gwynn Oak,MD
16742429,01.10.2015,07:44,1069,-67.00 USD,merchant: 43293,Mount Holly,NC
16742430,01.10.2015,07:45,177,120.00 USD,merchant: 27092,Memphis,TN
16742435,01.10.2015,07:46,552,70.00 USD,merchant: 26810,Gainesville,FL
16742436,01.10.2015,07:46,987,4.14 USD,merchant: 83229,Gaithersburg,MD
16742437,01.10.2015,07:46,1166,63.00 USD,merchant: 59935,Hamilton,OH
16742438,01.10.2015,07:46,1242,11.44 USD,merchant: 59935,Chicago,IL
16742440,01.10.2015,07:47,197,24.30 USD,merchant: 49789,Wilmore,KY
16742441,01.10.2015,07:47,1166,-63.00 USD,merchant: 59935,Hamilton,OH
16742444,01.10.2015,07:48,523,81.73 USD,merchant: 34490,Grand Rapids,MI
16742446,01.10.2015,07:48,909,20.66 USD,merchant: 56431,Olympia,WA
16742448,01.10.2015,07:48,1046,59.00 USD,merchant: 50867,Philadelphia,PA
16742451,01.10.2015,07:48,1511,69.09 USD,merchant: 16339,Madison,WI
16742453,01.10.2015,07:49,520,129.25 USD,merchant: 19964,Hamburg,PA
16742455,01.10.2015,07:49,1211,15.98 USD,merchant: 24504,Germantown,TN
16742458,01.10.2015,07:50,217,18.44 USD,merchant: 60569,Downers Grove,IL
16742459,01.10.2015,07:50,660,8.60 USD,merchant: 98374,Richmond,VA
16742460,01.10.2015,07:50,746,79.78 USD,merchant: 30286,Brooklyn,NY
16742461,01.10.2015,07:50,772,4.55 USD,merchant: 45926,Gresham,OR
16742462,01.10.2015,07:50,1190,93.92 USD,merchant: 31883,Atlantic City,NJ
16742463,01.10.2015,07:50,1718,8.99 USD,merchant: 17493,East Aurora,NY
16742465,01.10.2015,07:51,615,120.00 USD,merchant: 27092,Atlanta,GA
16742466,01.10.2015,07:51,1073,7.95 USD,merchant: 39053,Pierceton,IN
16742467,01.10.2015,07:51,1856,86.01 USD,merchant: 54850,Hamlet,NC
16742469,01.10.2015,07:52,871,8.89 USD,merchant: 81833,Detroit,MI
16742470,01.10.2015,07:52,932,42.30 USD,merchant: 86410,Shreveport,LA
16742471,01.10.2015,07:52,1928,55.84 USD,merchant: 32858,Spokane,WA
16742472,01.10.2015,07:53,909,53.00 USD,merchant: 56431,Olympia,WA
16742476,01.10.2015,07:55,46,-81.00 USD,merchant: 26810,Dallas,TX
16742477,01.10.2015,07:55,61,2.89 USD,merchant: 34479,West Harrison,NY
16742481,01.10.2015,07:55,1433,14.90 USD,merchant: 85731,Mobile,AL
16742482,01.10.2015,07:55,1696,158.20 USD,merchant: 61195,Merritt Island,FL
16742483,01.10.2015,07:56,678,32.23 USD,merchant: 11468,Buffalo,NY
16742484,01.10.2015,07:56,1046,53.62 USD,merchant: 50867,Philadelphia,PA
16742485,01.10.2015,07:56,1210,39.17 USD,merchant: 19964,Coal Township,PA
16742486,01.10.2015,07:56,1344,7.87 USD,merchant: 79927,Utica,MI
16742487,01.10.2015,07:56,1969,100.00 USD,merchant: 27092,Longboat Key,FL
16742488,01.10.2015,07:57,319,66.74 USD,merchant: 60569,San Francisco,CA
16742489,01.10.2015,07:57,997,47.14 USD,merchant: 20561,Chula Vista,CA
16742490,01.10.2015,07:57,1248,3.39 USD,merchant: 35451,Janesville,WI
16742491,01.10.2015,07:57,1435,10.55 USD,merchant: 77948,Alpharetta,GA
16742492,01.10.2015,07:57,1459,80.00 USD,merchant: 27092,Rio Rancho,NM
16742494,01.10.2015,07:58,357,5.85 USD,merchant: 59935,Boston,MA
16742495,01.10.2015,07:58,427,20.61 USD,merchant: 19964,Jamestown,TN
16742496,01.10.2015,07:59,1069,67.00 USD,merchant: 43293,Mount Holly,NC
16742497,01.10.2015,08:00,96,38.08 USD,merchant: 8286,Yorba Linda,CA
16742498,01.10.2015,08:00,157,80.00 USD,merchant: 27092,Menifee,CA
16742499,01.10.2015,08:00,319,76.14 USD,merchant: 61195,Fresno,CA
16742501,01.10.2015,08:00,1098,94.00 USD,merchant: 59935,Granville,IA
16742502,01.10.2015,08:00,1477,23.83 USD,merchant: 75781,Mechanicsburg,OH
16742503,01.10.2015,08:01,275,8.82 USD,merchant: 50783,Orlando,FL
16742507,01.10.2015,08:01,1296,4.23 USD,merchant: 59935,Longwood,FL
16742508,01.10.2015,08:01,1584,37.81 USD,merchant: 24823,Grand Prairie,TX
16742510,01.10.2015,08:02,1209,81.00 USD,merchant: 59935,Yonkers,NY
16742511,01.10.2015,08:02,1253,164.73 USD,merchant: 22204,Beacon Falls,CT
16742512,01.10.2015,08:03,44,40.00 USD,merchant: 27092,Medford,OR
16742513,01.10.2015,08:03,184,100.00 USD,merchant: 27092,Milton,WI
16742515,01.10.2015,08:03,808,202.11 USD,merchant: 54850,Brentwood,NY
16742516,01.10.2015,08:03,1813,3.26 USD,merchant: 27664,Thompsons Station,TN
16742517,01.10.2015,08:04,351,-67.00 USD,merchant: 59935,Flushing,NY
16742518,01.10.2015,08:04,442,33.02 USD,merchant: 42858,Barnhart,MO
16742519,01.10.2015,08:04,732,9.20 USD,merchant: 82091,Wichita,KS
16742522,01.10.2015,08:05,502,0.43 USD,merchant: 14528,Rural Valley,PA
16742523,01.10.2015,08:05,669,2.83 USD,merchant: 96974,Plattsburgh,NY
16742525,01.10.2015,08:06,55,141.50 USD,merchant: 30286,San Pablo,CA
16742526,01.10.2015,08:06,678,8.38 USD,merchant: 43293,Buffalo,NY
16742527,01.10.2015,08:06,1250,40.36 USD,merchant: 86333,Everett,PA
16742529,01.10.2015,08:07,264,73.00 USD,merchant: 59935,Halifax,PA
16742530,01.10.2015,08:07,1169,37.73 USD,merchant: 75781,Austin,TX
16742531,01.10.2015,08:07,1427,4.71 USD,merchant: 50783,Mohawk,TN
16742533,01.10.2015,08:07,1727,112.01 USD,merchant: 81833,Columbia,SC
16742534,01.10.2015,08:08,55,34.61 USD,merchant: 27601,Richmond,CA
16742535,01.10.2015,08:08,277,12.35 USD,merchant: 83480,Grenada,MS
16742536,01.10.2015,08:08,472,-84.00 USD,merchant: 61195,Round Lake,IL
16742538,01.10.2015,08:08,1289,2.36 USD,merchant: 75781,Fort Lauderdale,FL
16742541,01.10.2015,08:09,545,39.32 USD,merchant: 32175,East Peoria,IL
16742543,01.10.2015,08:09,1096,43.16 USD,merchant: 46983,Syracuse,NY
16742544,01.10.2015,08:09,1209,-81.00 USD,merchant: 59935,Yonkers,NY
16742545,01.10.2015,08:09,1307,22.31 USD,merchant: 75781,Walnut Creek,CA
16742546,01.10.2015,08:09,1766,73.86 USD,merchant: 28395,Milwaukee,WI
16742547,01.10.2015,08:10,472,84.00 USD,merchant: 61195,Round Lake,IL
16742549,01.10.2015,08:10,547,163.95 USD,merchant: 79723,Delavan,WI
16742550,01.10.2015,08:10,870,1.29 USD,merchant: 86438,Horseheads,NY
16742553,01.10.2015,08:10,954,100.00 USD,merchant: 27092,Riverside,CA
16742555,01.10.2015,08:10,1687,19.91 USD,merchant: 20561,Albuquerque,NM
16742556,01.10.2015,08:10,1931,131.17 USD,merchant: 54139,Farmington,NM
16742557,01.10.2015,08:11,264,8.53 USD,merchant: 59935,Halifax,PA
16742560,01.10.2015,08:12,615,120.00 USD,merchant: 27092,Atlanta,GA
16742561,01.10.2015,08:12,1969,2.47 USD,merchant: 88646,Bradenton,FL
16742562,01.10.2015,08:13,87,81.35 USD,merchant: 60569,Bastrop,TX
16742564,01.10.2015,08:13,954,47.57 USD,merchant: 60569,Riverside,CA
16742566,01.10.2015,08:14,261,4.07 USD,merchant: 87650,Henderson,NV
16742567,01.10.2015,08:14,577,85.74 USD,merchant: 54850,Snowflake,AZ
16742568,01.10.2015,08:14,1224,29.74 USD,merchant: 50933,College Park,MD
16742569,01.10.2015,08:14,1301,3.06 USD,merchant: 68486,Novato,CA
16742570,01.10.2015,08:14,1541,24.97 USD,merchant: 24504,Rutledge,TN
16742572,01.10.2015,08:15,127,115.12 USD,merchant: 26629,Luverne,AL
16742573,01.10.2015,08:15,194,33.52 USD,merchant: 48919,New Castle,IN
16742574,01.10.2015,08:15,1115,51.85 USD,merchant: 50783,Chandler,TX
16742575,01.10.2015,08:16,338,35.77 USD,merchant: 18630,Elma,NY
16742576,01.10.2015,08:16,860,30.89 USD,merchant: 74438,Dallas,TX
16742579,01.10.2015,08:16,1079,20.51 USD,merchant: 79548,Shokan,NY
16742580,01.10.2015,08:17,351,14.20 USD,merchant: 59935,Flushing,NY
16742581,01.10.2015,08:17,472,56.17 USD,merchant: 61195,Round Lake,IL
16742584,01.10.2015,08:17,746,2.82 USD,merchant: 14565,Brooklyn,NY
16742585,01.10.2015,08:17,1098,34.23 USD,merchant: 59935,Granville,IA
16742587,01.10.2015,08:18,277,14.97 USD,merchant: 83480,Grenada,MS
16742588,01.10.2015,08:19,1736,5.86 USD,merchant: 75936,Frederick,MD
16742589,01.10.2015,08:20,1209,77.44 USD,merchant: 59935,Yonkers,NY
16742590,01.10.2015,08:20,1540,50.57 USD,merchant: 86410,Maineville,OH
16742591,01.10.2015,08:20,1861,184.88 USD,merchant: 30286,Carrollton,TX
16742592,01.10.2015,08:21,264,-73.00 USD,merchant: 59935,Halifax,PA
16742593,01.10.2015,08:21,351,67.00 USD,merchant: 59935,Flushing,NY
16742595,01.10.2015,08:21,1786,70.66 USD,merchant: 72559,Louisville,OH
16742596,01.10.2015,08:21,1899,7.38 USD,merchant: 17493,Stanwood,WA
16742598,01.10.2015,08:22,557,18.74 USD,merchant: 60569,Inglewood,CA
16742599,01.10.2015,08:22,678,-94.00 USD,merchant: 43293,Buffalo,NY
16742600,01.10.2015,08:23,319,36.34 USD,merchant: 67570,Fresno,CA
16742602,01.10.2015,08:24,361,0.55 USD,merchant: 22204,Hawthorne,CA
16742603,01.10.2015,08:24,659,36.90 USD,merchant: 79847,Mitchell,IN
16742605,01.10.2015,08:24,1183,24.67 USD,merchant: 41184,New Albany,IN
16742606,01.10.2015,08:24,1569,39.23 USD,merchant: 60475,Sioux Falls,SD
16742611,01.10.2015,08:26,1098,-94.00 USD,merchant: 59935,Granville,IA
16742616,01.10.2015,08:27,1764,2.92 USD,merchant: 20519,Wood Dale,IL
16742617,01.10.2015,08:28,545,52.25 USD,merchant: 32175,East Peoria,IL
16742618,01.10.2015,08:28,636,48.73 USD,merchant: 19964,Chicago,IL
16742619,01.10.2015,08:28,1736,8.81 USD,merchant: 75936,Frederick,MD
16742620,01.10.2015,08:29,213,2.42 USD,merchant: 99860,Garland,TX
16742621,01.10.2015,08:29,678,94.00 USD,merchant: 43293,Buffalo,NY
16742622,01.10.2015,08:29,884,77.90 USD,merchant: 82981,Grand Rapids,MI
16742623,01.10.2015,08:29,1096,17.50 USD,merchant: 35835,Syracuse,NY
16742624,01.10.2015,08:29,1164,28.40 USD,merchant: 81833,San Francisco,CA
16742625,01.10.2015,08:29,1511,36.27 USD,merchant: 16339,Madison,WI
16742627,01.10.2015,08:29,1815,180.00 USD,merchant: 27092,Providence,RI
16742628,01.10.2015,08:30,257,60.00 USD,merchant: 27092,North Hollywood,CA
16742631,01.10.2015,08:30,1107,64.94 USD,merchant: 50783,Endicott,NY
16742633,01.10.2015,08:30,1648,70.49 USD,merchant: 93554,Mendham,NJ
16742634,01.10.2015,08:31,860,40.00 USD,merchant: 27092,Greenville,TX
16742635,01.10.2015,08:31,1517,3.60 USD,merchant: 87625,Woodbridge,VA
16742637,01.10.2015,08:32,602,2.67 USD,merchant: 3016,Reidsville,NC
16742638,01.10.2015,08:32,1047,92.83 USD,merchant: 86410,Chesapeake,VA
16742639,01.10.2015,08:32,1294,118.99 USD,merchant: 99982,Union,NJ
16742641,01.10.2015,08:32,1381,240.00 USD,merchant: 71883,Gretna,LA
16742642,01.10.2015,08:32,1600,6.19 USD,merchant: 28691,Kirkland,WA
16742643,01.10.2015,08:32,1723,14.90 USD,merchant: 82981,Hillsboro,IL
16742645,01.10.2015,08:33,1629,14.00 USD,merchant: 30839,Fort Lauderdale,FL
16742647,01.10.2015,08:34,34,40.00 USD,merchant: 27092,Sacramento,CA
16742648,01.10.2015,08:34,432,68.00 USD,merchant: 59935,North Wilkesboro,NC
16742649,01.10.2015,08:34,432,34.29 USD,merchant: 59935,North Wilkesboro,NC
16742650,01.10.2015,08:34,733,100.00 USD,merchant: 27092,San Angelo,TX
16742654,01.10.2015,08:35,233,98.05 USD,merchant: 64057,Arlington Heights,IL
16742656,01.10.2015,08:35,1026,4.10 USD,merchant: 20519,Sanger,CA
16742657,01.10.2015,08:35,1293,35.45 USD,merchant: 20519,Bergheim,TX
16742659,01.10.2015,08:35,1581,24.96 USD,merchant: 12090,Arnold,MO
16742660,01.10.2015,08:36,80,3.84 USD,merchant: 75781,Wapakoneta,OH
16742661,01.10.2015,08:36,165,15.59 USD,merchant: 78021,Oakland,CA
16742662,01.10.2015,08:36,285,48.44 USD,merchant: 18215,Merced,CA
16742663,01.10.2015,08:36,914,49.38 USD,merchant: 61195,Wichita,KS
16742664,01.10.2015,08:36,921,42.25 USD,merchant: 20561,Spencerport,NY
16742665,01.10.2015,08:36,1794,3.51 USD,merchant: 50783,San Antonio,TX
16742667,01.10.2015,08:37,534,15.80 USD,merchant: 83480,Ankeny,IA
16742668,01.10.2015,08:37,1750,1.29 USD,merchant: 86438,Brookhaven,MS
